text,pengaksesan,transaksi,akun,cs,performa
susah banget upgrade pas foto ktp ngeblur pencahayaan terang pas dipencet foto ngeblur,0.0,0.0,1.0,0.0,0.0
kesini bagus jelek transfer saldo ovo terus masukkan pin balik balik ck,1.0,1.0,0.0,0.0,0.0
perasaan ovo bagus deh soal udah kali beli listrik telepon lancar tidak ada masalah mdh an kedepan tambah bagus bintang langsung manfaat kerasa terima kasih ovo,0.0,1.0,0.0,0.0,0.0
isi top up biaya konter adm terus terisi potong ovo payah,0.0,1.0,0.0,0.0,0.0
saldo ovo ribu topup diamond trnsaksi gagal eror responnya ditinggal pelanggan,0.0,1.0,0.0,0.0,0.0
kak invest tanggal juli kemarin diverifikasi hubungi cs respon cepat kak,0.0,0.0,0.0,1.0,1.0
ovo transfer rek baca gagal terus saldo mencukupi biaya admin mencukupi gagal terus,0.0,1.0,0.0,0.0,0.0
parah akun ovo tokped blokir coba kali tetap tidak bisa blokir tidak bisa aktifkan gitu aneh banget,0.0,0.0,1.0,0.0,0.0
ovo mudah pakai untuk pembayaran pembelian aplikasi notifikasi pembayaran gak masuk jadinya jelek lebih baik cari aplikasi saldo,0.0,1.0,0.0,0.0,0.0
alhamdulillah pelayanan developer baik cepat mengatasi masalah cepat respontnya terima ovo sukses terus balesnya kak fahmi kak fahmi terima,0.0,0.0,0.0,0.0,1.0
top up ovo bank dikenakan biaya dirugikan informasi diperbaiki kinerja ovo merugikan orang,0.0,1.0,0.0,0.0,0.0
masukkan pin benar tetap salah coba ukang awal pin berkali kali tetap salah gimanasih pusing uninstall saldo mengesalkan banget gimanas,1.0,1.0,0.0,0.0,0.0
halo menyampaikan saran ovo berikan cara top up ovo cash convepulsa provider apapun indosat im telkomsel xl terimakasih,0.0,1.0,0.0,0.0,0.0
ditambahkan fitur pembayaran kredit motor kak adira oto mmpermudah driver udah percaya ovo,0.0,1.0,0.0,0.0,0.0
sampah kembalikan saldo ovo ku transaksi pmbyaran tertunda isi saldo ketahan masuk pasword sampah,0.0,1.0,0.0,0.0,0.0
aplikasi sampah udah upgrade premier tetap tidak bisa transfer error terus top up lancar lancar enggak jelas,0.0,1.0,1.0,0.0,0.0
kode verifikasi gak muncul ya akun google verifikasi akun gogle tetap gak,1.0,0.0,1.0,0.0,0.0
bintang walopun proses upgrade makan waktu semoga mbak kakak cs lihat ya permohonan dengar,0.0,0.0,1.0,1.0,0.0
aplikasi eror taaik pembayaran gagal topup delay masuknya ramai bagusin dikit tahi,0.0,1.0,0.0,0.0,0.0
maaf bree sayang banget top up dipotong jadi full top up maaf,0.0,1.0,0.0,0.0,0.0
tunggu jam masuk pulsa ovo mengecewakan katanya suruh menunggu jam pulsa masuk,0.0,1.0,0.0,0.0,0.0
akun keblok meminta dibuka persyaran kirim ktp foto ktp balesan email ovo airin menunggu terus pas akun diretas katanya kalo ngeblok pakai surat kepolisian jadi taku terpikirkan akun takut disalah gunakan meretas akun,0.0,0.0,1.0,1.0,0.0
ovo bngst siap siap pindah aplikasi transaksi gagal terus transfer afk bodoh ovo menyesal pakai walet aplikasi enggak jelas sumpah bakal unistal aplikasi tidak jelas,0.0,1.0,0.0,0.0,0.0
top up ribu terimanya ribu dikembalikan potong luar nominal top up,0.0,1.0,0.0,0.0,0.0
saldo masuk aplikasi ovo kontak cs dibales keluar tulisan juan meninggalkan pesan,0.0,1.0,0.0,1.0,0.0
terima saldo kembali semoga kedepan ovo baik bermasalah pengguna setia ovo,0.0,1.0,0.0,0.0,0.0
orang ngeluh transaksi gagal ovo kayak saldo beli kuota my telkomsel,0.0,1.0,0.0,0.0,0.0
daftar susah foto ktp udah bagus gagal alasan blurr kacau menyesal download aplikasi ampas,0.0,0.0,1.0,0.0,0.0
membantu lupa bawa dompet lupa bawa uang terima memberi kesempatan untuk pakai ovo,0.0,1.0,0.0,0.0,0.0
coba memperbaiki transaksi pulsa masa bukti pembayaran jam proses terus bukti teman beli pulsa darurat,0.0,1.0,0.0,0.0,0.0
proses pembayaran jam bertambah limit main puas bahagia permainan menghasilkan namanya waising time terimakasih,0.0,1.0,0.0,0.0,0.0
isi top up potongan admin potongan rupiah top up jadi top up potongan admin potongan ovi total jelek telalu potongan admin,0.0,1.0,0.0,0.0,0.0
biaya administrasi ditanggung pengirim ditanggung penerima sumpah menyukai skema terbaru saldo ovo cash terpotong ditindaklanjuti,0.0,1.0,0.0,0.0,0.0
kak ovo perbaiki susah banget untuk transfer bank kak ovo bagusin ranting bintang bertambah,0.0,1.0,0.0,0.0,0.0
ovo payah nih butuh kuota isi paket ribu yelow udah berhasil paket masuk gimaana butuh kuota banget sistem perbaiki masa tunggu jam lebih baik beli paket hadeh jelas nih,0.0,1.0,0.0,0.0,0.0
parah salah server terus ya akun kebuka pin benar no handphone terdaftar,1.0,0.0,1.0,0.0,0.0
kecewa aplikasi udah apdet terus gak kasihan saldo udah ketelen aplikasi udah cape ngumpulin dana kirim aplikasi gak uwuuhh kentang,0.0,1.0,0.0,0.0,0.0
maaf sebuan fari awal donwload apgret susah banget foto ektpnya coba telfon call center gak menyambung sibuk terus,0.0,0.0,0.0,1.0,0.0
isi pulsa susah banget history proses saldo berkurang no tujuan serial number muncul detail,0.0,1.0,0.0,0.0,0.0
daftarkan email security kodenya kokk langsung muncul masukan security kode masukkan no telepon ku,1.0,0.0,0.0,1.0,0.0
menghubungi cs by email kirim ktp dan lain-lain tetap upgrade primer ktp rusak,0.0,0.0,1.0,1.0,0.0
ai verifikasi ktp diperbaiki foto jelas buram tidak ada pantulan terdeteksi,0.0,0.0,1.0,0.0,0.0
banget eror login udah pakai kode pin pakai finger sring gagal install ulang,1.0,0.0,0.0,0.0,0.0
sekian pakai ovo kecewa isi pulsa banget ulasan ditulis pulsa masuk,0.0,1.0,0.0,0.0,0.0
daftar ovo pas masukkan email katanya udah pakai daftar caranya gimana daftar pakai email sendisiri,0.0,0.0,0.0,1.0,0.0
transfer ktujuan saldo raip mahal biyaya transfernya tambah lambat penangananya masalah kayak menunggu berhari,0.0,1.0,0.0,0.0,1.0
ovo digunakan isi token susah bulak masukan kode eror pelayanan benerin,1.0,0.0,0.0,0.0,0.0
kecewa isi pulsa aplikasi ovo masuk saldo terpotong disuruh menunggu pihak ovo kecewa,0.0,1.0,0.0,0.0,0.0
buang pulsa buang waktu suruh telpon hasil uninstal baik calon bangkrut,0.0,1.0,0.0,1.0,0.0
top up tulisan biaya admin selesai top up ternyata saldo utuh admin sertakan biaya adminnya,0.0,1.0,0.0,0.0,0.0
transaksi macet respon lambat benar benar kecewa pelayanannya keadaan darurat lebih baik beli pulsa token lewat ovo,0.0,1.0,0.0,1.0,1.0
saldo terpotong pulsa masuk suruh menunggu jam beli pulsa dipakai besok,0.0,1.0,0.0,0.0,0.0
bintang berharap dana main permainan masuk menunggu jam tiba waktunya gagal tlng jelaskan email,0.0,0.0,0.0,1.0,0.0
akun premi transfer rekening bank susahnya meminta ampun memperbaiki min admin,0.0,1.0,1.0,0.0,0.0
terima kasih atas pelayanannya gara ganti akun akun jadi blokir pihak ovo untuk menyuruh ganti money,0.0,0.0,1.0,0.0,0.0
soal aplikasi berkaitan uang loh masa transfer dan lain-lain bermasalah terus permainan,0.0,1.0,0.0,0.0,0.0
awal bagus banget gampang melakukan transaksi cepat jatuh cinta rasanya kesini stres dibuat sebentar sebentar ih gila tahu,0.0,1.0,0.0,0.0,1.0
aplikasi buruk tahan punya transaksi verifikasi akun sulitnya meminta ampun harap aplikasi,0.0,1.0,1.0,0.0,0.0
download aplikasi untuk bayar tambah daya listrik eh pembayaran non taglis payah,0.0,1.0,0.0,0.0,0.0
pindahin saldo ovo rekening bank gagal berhasil melulu heu payah ovo kecewa,0.0,1.0,0.0,0.0,0.0
parah banget beli pulsa ribu saldo kepotong pulsa masuk hubungi cs membantu,0.0,1.0,0.0,1.0,0.0
jam lewat suka memproses misal beli voucher google play proses memperbaiki,0.0,1.0,0.0,0.0,0.0
untuk respon chat customer service waktu ditambah masalah terjawab chat diakhiri jadi bingung,0.0,0.0,0.0,1.0,0.0
sengaja dikasih bintang lima dibaca ovo aplikasi terburuk kirim uang pakai aplikasi malam siang server error parah,0.0,1.0,0.0,0.0,0.0
kesini butut aplikasi danta masa tidak bisa tf ovo bank tranksaksi sehari doang enggak jelas memakai aplikasi menyesal tidak bisa kemana duitnya mendem doang mampus chat costumer alesan jaringan jaringan jelek hidup goa telpon enggak jelas coba memakai aplikasi danta,0.0,0.0,0.0,1.0,0.0
upgrade susah banget gara-gara foto ktp blur jadi diperbaikin min upgrade premium susah banget,0.0,0.0,1.0,0.0,0.0
kenaph oy beli paket data pulsa ketrangan terus your transaction had been cancelled,0.0,1.0,0.0,0.0,0.0
beli paket indosat dikarena masin terdaftar dipaket menunggu habis masa paket habis masa paket beli paket indosat aplikasi ovo data habis aplikasi ovo pakai kuota data,0.0,1.0,0.0,0.0,0.0
untuk pengembalian dana gagal transfer lumayan cepat butuh semoga baik untuk kedepannya,0.0,1.0,0.0,0.0,1.0
waktunya turunin rating transfer ovo notif gagal keluar awal transaksi kemarin kayak terus waktu pindah sebelah,0.0,1.0,0.0,0.0,0.0
hai ovo masuk akun kode keamanan salah coba ganti kode keamanan cara klik lupa kode akun blokir,1.0,0.0,1.0,0.0,0.0
no telepon nggak transaksi meminta premier sulit masuknya primer nggak niat primer kayak pengemarmu salam jadi malas top up ovo susah,0.0,1.0,0.0,0.0,0.0
ah aplikasi jadi parah masa beli pulsa masuk terus parah saldo hilang ribu perbaiki depelovernya,0.0,1.0,0.0,0.0,0.0
woi ovo balikin uang isi pulsa masuk masuk jam loh gimanasi sumpah uang pulsa balikin,0.0,1.0,0.0,0.0,0.0
transfer pakai ovo jadi ragu kemarin beli token listrik dua masuk kode strom listrik mati,1.0,1.0,0.0,0.0,0.0
tup up aplikasi duit ovo saldo ovo bertambah aplikasi duit transfer berhasil,0.0,1.0,0.0,0.0,0.0
terima kasih untuk cs membantu membuka blokir ovo semoga baik untuk kedepannya pemakai ovo amin,0.0,0.0,0.0,1.0,0.0
pesan voucher google play jam masuk masuk terus chat cystomer service antrinya woi susah hubungi cs,0.0,0.0,0.0,1.0,0.0
ribet foto selfi gagal terus pakai gerak gerik wajah foto ktp poek byby ovo,0.0,0.0,1.0,0.0,0.0
rusak aplikasi saldo hilang oy top up pulsa tiba disuruh input no handphone email siap saldo langsung balikin oy duit,0.0,1.0,0.0,1.0,0.0
tidak bisa login akun nomer telfon benar kode benar tidak bisa,1.0,0.0,1.0,1.0,0.0
aplikasi transaksi aneh kemajuan buruk menyesal download seburuk buruk aplikasi ovo seburuk,0.0,1.0,0.0,0.0,0.0
aplikasi enak peraturan dibatasi transfere orang menerima transfer suka limit kesal anjing,0.0,1.0,0.0,0.0,0.0
verifikasi wajah daftar persulit kali coba susah permudah foto selfi gerakan permudah persulit,0.0,0.0,1.0,0.0,0.0
selamat pagi isi token listrik pakai ovo masuk proses kirim pusat bantuan jam berkali kali respon solusinya trmksh,0.0,1.0,0.0,1.0,0.0
wkwkwkw fee potong saldo ovo naik pulsa jadi peminatnya hahahah lebih baik ubah skema fee kayak,0.0,1.0,0.0,0.0,0.0
pakai ovo lancar lancar transaksi gagal terus responnya terutama tansaksi transfer bank ovo premier,0.0,1.0,0.0,0.0,0.0
cash back bayar pakai ovo my telkomsel masuk lucu mesti telepon cs ovo cash backnya aneh perusahaan sebesar ovo memberikan cash back secara otomatis transaksi sukses,0.0,1.0,0.0,1.0,0.0
topup ribet data pemasukan pengeluaran ditambah topup dikenakan biaya admin payah,0.0,1.0,0.0,0.0,0.0
aplikasi ancrit ubah nomer handphone ribet banget dirubah lewat aplikasi disuruh telepon cs habis ribu pulsa telepon cs login nomer kecewa malas pakai ovo logout,1.0,1.0,0.0,1.0,0.0
jelas masa tf ovo katanya kode salah ganti kode terus pas ganti kode tahu maunya saldonya butuh jadi malas oake aplikasi lebih baik uninstal terimakasih,1.0,0.0,0.0,0.0,0.0
aplikasi broken transfer ovo susahnya meminta ampun lebih baik pakai dana,0.0,1.0,0.0,0.0,0.0
aplikasi jelas pertama bagus broken transfer gagal jelas alsannya terus isi pulsa saldonya kepotong pulsa masuk auto uninstal bangkai,0.0,1.0,0.0,0.0,0.0
tanya deh ovi point gunanya bayar bisanya naik grab motor doang aneh promo lebih baik masukkan poin deh langsung masukkan saldo ribet jadnya efesien solusi memudahkan pelanggan dengar turun kualitasnya unistal,0.0,1.0,0.0,0.0,0.0
mantap banget respon cepat duit ku hilang dikembalikan alhamdulillah banget duitnya balik,0.0,0.0,0.0,1.0,1.0
perbaiki untuk login lazada ovo dilakukan angka no telepon jadi no telepon dikenali terima,1.0,0.0,0.0,0.0,0.0
alhamdulillah bulan pakai lancar masalah gangguan apapun inves isi plus transfer kmna biaya murah,0.0,1.0,0.0,0.0,0.0
promo fitur membanyaki keluhan pelanggan customer suppoapa kabar gila mengisi pulsa proses,0.0,1.0,0.0,0.0,0.0
top up saldo ovo masuk rekening bank sukses berkurang saldonya ovo masuk gimana kecewa,0.0,1.0,0.0,0.0,0.0
teruntuk ovo woi hilang sbar ku tingkahnya awal makek sring eror proses sbar uang ktahan gak lumayan loh ovo gerak cepat pelayanannya,0.0,1.0,0.0,0.0,1.0
kesan buruknya sistem top up diperbaiki cepat masuk cuek customer perbaiki sebaik,0.0,1.0,0.0,0.0,1.0
taii beli paket internet gagal saldo gabalik beda sebelah gagal langsung dibalikin,0.0,1.0,0.0,0.0,0.0
upgrade premium suruh foto ktp jelas keterangannya enggak jelas aneh solusinya giman disuruh hubungi cs lambat banget,0.0,0.0,1.0,1.0,1.0
kesal masa tf tf terus pngsinya aplikasi transfer woy bis perbaiki aplikasi saldo mebes,0.0,1.0,0.0,0.0,0.0
kurang suka top up potong ovo cash bayar adminnya tempat top up kena potong ovo cash,0.0,1.0,0.0,0.0,0.0
masuk top up diamond mobile legends kali top up masuk masuk perbaiki,0.0,1.0,0.0,0.0,0.0
topup ovo dana nyangkut topup dana nyangkut jam masuk sinyal bagus nomor benar perbaiki,0.0,1.0,0.0,0.0,0.0
cape ah pakai ovo potong admin satu bank transfer satu ovo account bayar tokped eh uangnya kurang potong admin pihak ovo tidak usah pakai biaya admin untuk ovo accountnya cukup bank transfer jadi weh isi minimal top up ribu ngotak tahu monyet,0.0,1.0,0.0,0.0,0.0
bintang rubah jadi bintang soalnya top up mbanking potong pihak ovo misal tf masuk pihak mbanking potong,0.0,1.0,0.0,0.0,0.0
jengkel banget top up lewat alfama niat pakai banking eehh bisanya top up lewat bank ribet,0.0,1.0,0.0,0.0,0.0
kecewa aplikasi akum terkena pelanggaran melakukan pelanggaran saldo dikembalikan bantu up,0.0,1.0,0.0,0.0,0.0
kecewa ovo beli paket data uang kepotong paket data masuk mengecewakan,0.0,1.0,0.0,0.0,0.0
beli pulsa ovo beli barang terlarang prosesnya banget jalan kaki counter ampun,0.0,1.0,0.0,0.0,0.0
ovo ginih gagal transaksi unistall tetap kayak nyarinen untuk unitall mengikuti praturan tetap gak transaksi terus menunggu tetap gak tansaksi min berbaiki benar bagus malan kacau,0.0,1.0,0.0,0.0,0.0
aplikasi verifikasi no handphone ribet masyaallah masuk kode no betul diperbaiki pihak ovo,1.0,0.0,1.0,0.0,0.0
bingung ovo lier nyao teu memberikan kode digit isi digit lier kali coba terus jadi alhasil blokir terus ayo ovo perbaiki jadi masuk,1.0,0.0,0.0,0.0,0.0
transfer rekening bank kira rekening bermasalh trnyta trnsfer bang haduhh ovo potongan banget,0.0,1.0,0.0,0.0,0.0
upgrade poto ktp poto buram blur cahaya cukup ktp asli rusak bolong gagal,0.0,0.0,1.0,0.0,0.0
loh error topup coba berkali gak lumayan loh dana ku disitu,0.0,1.0,0.0,0.0,0.0
upgrade dua kerja memangnya utang dana cepatkan upgrade emosi tambah karyawan kerja baik,0.0,0.0,1.0,0.0,0.0
melakukan transfer pembayaran rekening masuk uang kembali bulan tolongg untuk pihak ovo komputasinya,0.0,1.0,0.0,0.0,0.0
maaf tanya kakak no pakai akun orang daptar krim code akun orang,0.0,0.0,1.0,0.0,0.0
hilang kepercayaan saldo hilang hubungi cs menunggu antirian fix angkat kaki,0.0,1.0,0.0,1.0,0.0
maaf untuk aplikasi ovo terhormat tolg bkrjasama aplikasi permainan penipu aplikasi ovo jelek dimata umum aplikasi ovo nasabah kabur untuk aplikasi ovo bkrjasama aplikasi permainan php doang aplikasi permainan katanya saldo ditarik rekening nyatanya bohong udah mggu main dphp doang dasar aplikasi ovo permainan gak jelas,0.0,1.0,0.0,0.0,0.0
aplikasi daftar susah giliran masuk beli paket data pulsa chat costumer servis katanya melebihi batas transaksi,0.0,1.0,0.0,0.0,0.0
top up lewat atm menu top up piliha metode masuk menu atm klik diperbaiki,0.0,1.0,0.0,0.0,0.0
hati pembelian pulsa aplikasi transaksi pembelian berhasil memotong saldo ovo pulsanya masuk,0.0,1.0,0.0,0.0,0.0
kenepa ovo lambat lambat biaya adminnya mahal terpaksa pindah app sebelah,0.0,1.0,0.0,0.0,1.0
halo merubah no handphone tertera ovo aktif dihubungkan akun grab terimakasih,0.0,0.0,1.0,0.0,0.0
aplikasi enggak jelas transfer rekening bank masuk notif ovo berhasil rugi aplikasi timeline unisntal,0.0,1.0,0.0,0.0,0.0
habis update nggak login waktu masukkan no handphone katanya terjadi kesalahan no handphone ganti sandi diperbaiki,1.0,0.0,0.0,0.0,0.0
halo min tanya akun blokir salah masukan kode security kira akun balik ya,1.0,0.0,1.0,0.0,0.0
aplikasi recomended membeli pulsa masuk masuk saldo hilang pulsa tidak ada,0.0,1.0,0.0,0.0,0.0
parah parah aplikasi ovo masaa satu minggu sistem sibuk melulu transfer,0.0,1.0,0.0,0.0,0.0
lambat prosesnya kalo untuk isi token pergantian pukul ketas masah kalah aplikasi diperbaiki,0.0,0.0,0.0,0.0,1.0
log otu paksa keluar blokir saldo lumayan meminta security code masukan gagal penjelasannya,0.0,1.0,0.0,0.0,0.0
kecewa pakai ovo no hilang susah banget mengurus kirim ktp layanan live chat kurang membantu mengakiri percakapan,0.0,0.0,1.0,0.0,0.0
informasi transaksi berhasi duitnya masuk ovo tolonglah jelas dikit ngebug informasi,0.0,1.0,0.0,0.0,0.0
aplikasih ovo bagus anehnya menyediakan pulsa ribu ribu ribu enakan ovo dinbandingkan,0.0,1.0,0.0,0.0,0.0
ampas login suruh update google service terbaru cara melakukan aplikasi sampah,1.0,0.0,0.0,0.0,0.0
biaya admin otomatis kepotong topup saldo jadi kurang saldo rubah system efisien,0.0,1.0,0.0,0.0,0.0
sedih banget pembayaran top up dm permainan perbaiki laporan seminggu kecewa banget ovo,0.0,1.0,0.0,0.0,0.0
ovo biaya potongan transfer bank kenain saldo jadi malas pakai ovo kalo tf biaya admin enakan aplikasi sebelah biaya tf atas bebas admin,0.0,1.0,0.0,0.0,0.0
akun ovo tipu bantu pihak ovo kembaliin dana tertipu akun ovo nggak bertanggung jawab,0.0,0.0,1.0,0.0,0.0
terimakasih ovo akun aman data pribadi aman lanjut laporarkan berwajib sok far sok long your service good terimakasih,0.0,0.0,1.0,0.0,0.0
transfer bank isi saldo via bank ngehee aplikasi uang digital susah isi saldo coba kerjasama alfa indonesia gampang topup,0.0,1.0,0.0,0.0,0.0
jadi ribet pakai ovo susah sekaramg top upnya metodenya dikit supermarket memudahkan berfikiran menggunaka ovo jadi mempersulit,0.0,1.0,0.0,0.0,0.0
aplikasi isi saldo saldonya masuk cek saldo terus bangkrut mengisi saldo masuk,0.0,1.0,0.0,0.0,0.0
masa adm top up eh saldo masuk terpotong mengaco lebih baik transaksi bayar tunai,0.0,1.0,0.0,0.0,0.0
transaksi error buruk penangananan dihargai customer berikan pelayanan baik diperlama aplikasi error penanganan lambat custoner kecewa,0.0,1.0,0.0,0.0,1.0
akun terblokir jelas log out giliran masuk langsung ter blokir jelas menyesal top up aplikasi,0.0,1.0,1.0,0.0,0.0
transaksi beli coin innovel gagal terus jaringan stabil limit juta enggak jelas gagal mengerti,0.0,1.0,0.0,0.0,0.0
menggunakan ovo gunakan menyesal lihat reting buruk cs pelayanan buruk mengalaminya,0.0,0.0,0.0,1.0,0.0
tf eror terus babi lebih baik ganti gopay asu menyesal top up ovo,0.0,1.0,0.0,0.0,0.0
maaf bintang akun terblokir untuk konfirmasi ulang telfon operator habis pulsa ribu kelar kelar kebanyakan suruh menunggu habis pulsa,0.0,1.0,1.0,1.0,0.0
tokopedia ovo terisi saldo aktifkan apl ovo handphone dipersulit masalahnya email terus verifikasi sengaja kah permainan,0.0,1.0,1.0,1.0,0.0
enak top up langsung potong saldo rekening dipotong ovo cash mengeluh,0.0,1.0,0.0,0.0,0.0
isi token listrik berhari kirim nomer token keluhan lewat chat tanggepin masak ovo jeleknya kebangetan menyesal beli token ovo,0.0,1.0,0.0,0.0,0.0
ovo knapa transfer bank ovo parah asli kecewa uangku ambil pihak ovo,0.0,1.0,0.0,0.0,0.0
aplikasi enggak jelas tranfers duit nyangkut ribu tiba-tiba keluar pas masuk akun block tol,0.0,0.0,1.0,0.0,0.0
tranper tanggal masuk masuk saldo ovonya kembalikn akun katanya kerja prosesnya nyatanya kecewa woy transper nominl loh tranper sebesar akun dana hsil prosesnya bangeut,0.0,1.0,1.0,0.0,0.0
terimah saudara fian aplikasi ovo amanah tepercaya kecewa transaksi tapih nggak masalah diselesaikan baik bintang,0.0,1.0,0.0,0.0,0.0
akun keblokir lupa pin kirim kode rahasia lewat sms lupa ganti kayak google,1.0,0.0,1.0,0.0,0.0
misi kak tanya lihat stroom token sehabus beli pulsa token lihat dimna kak dijawab,0.0,1.0,0.0,0.0,0.0
ovo enggak jelas kali transaksi sistem batal terus pengguna ovo terlama awal launching benar benar kecewa pihak ovo,0.0,1.0,0.0,0.0,0.0
login ovo update pas masukkan kode verifikasi sms masuk masuk nomor aktif loh dibantu,1.0,0.0,1.0,0.0,0.0
gimana masuk daptar pas masuk meminta email pas pasukin email kga masuk,0.0,0.0,0.0,1.0,0.0
malaz pakai ovo top up kena admin transfer bank kena admin lebih baik unistall aplikasi,0.0,1.0,0.0,0.0,0.0
bagus aplikasi menurut kurang memuaskan untuk top up saldo pulsa mahal banding ewallet,0.0,1.0,0.0,0.0,0.0
customer servicenya paham pelayanan pembelian paket serba mementingkan cuan ketimbang kepuasan pelanggan,0.0,1.0,0.0,0.0,0.0
ujian nasional install mendingan promo cashback melakukan pembelian mendapatkannya aplikasi nipunya,0.0,1.0,0.0,0.0,0.0
pengaduan via email id perihal tup up pulsa sebesar rp masuk direspon jam,0.0,1.0,0.0,1.0,0.0
menunggu verifikasi akun invest banget katanya kerja udah udah komplain cs cuman informasi lewat email,0.0,0.0,1.0,1.0,0.0
ovo gabsa transfer udah minggu transaksi ovo limit melebihi batas katanya aneh bagus ngecewain,0.0,1.0,0.0,0.0,0.0
verifikasi akun invest ovo gua ovo invest janji kerja maksimal verifikasi eh gak tahu lewat verifikasi akun ovo invest,0.0,0.0,1.0,0.0,0.0
tumben tumben ovo belajar tokopedia pembayaran ovo kenapah gara gara salah masuk kode security eh login blokir benar parah ovo kecewa ovo ribu,1.0,1.0,0.0,0.0,0.0
pihak developer pengguna upgrad ovo premeum investasi kendala konfirmasi pembelian dipercepatkan masa terkonfirmasi bayar tahun konfir,0.0,1.0,0.0,0.0,0.0
tahun bulan ovo transfer saldo wallet dana melalaui transfer bank cimb niaga gagal mengecewakan,0.0,1.0,0.0,0.0,0.0
limit rendah keluar akun masuk lansung blokir perlu donload ovo lebih baik donload dana link ovo busuk,0.0,0.0,1.0,0.0,0.0
beli voucher data smartfren pas beli transaksi gagal terus saldo berkurang notifikasi tulisan saldo berkurang,0.0,1.0,0.0,0.0,0.0
teman dihistory tidak ada riwayat transaksi history teman tidak ada riwayat transaksi jadi kemana uang sata transfer,0.0,1.0,0.0,0.0,0.0
transfer ovo dana lewat atm permata nympek gak masuk anjng gblog babi mending tidak usah download ovo kntol duit maling pihak ovo,0.0,1.0,0.0,0.0,0.0
laporan keluhan transaksi apapun pengguna ovo respon cepat mengecewakan customer pengguna ovo,0.0,1.0,0.0,1.0,1.0
alhamdulillah uang kembali terimakasih ovo atas kerja keras rate ovo jaya jaya jaya,0.0,1.0,0.0,0.0,0.0
menyesal pakai ovo isi saldo beli pulsa saldo kepotong pulsa gak masuk payah,0.0,1.0,0.0,0.0,0.0
untuk bantuan lewat telepon pulsa habiskan pulsa bllua update tlng notifikasi lupa upgrade masukan pin terblokir,1.0,1.0,1.0,0.0,0.0
masuk aplikasi meminta masukan no handphone kode otp masuk saldo ovo merugikan,1.0,1.0,0.0,0.0,0.0
ovo ribet akun ovo lupa pin gmail mati hubungin cs persulit menggirimkan data data ektp gagal nomer telepon aktif gmail mati bantuannya pihak ovo terimakasih,1.0,0.0,1.0,1.0,0.0
turunin harga pulsa kemahalan masa pulsa jadi gak cocok pakai jualan pulsa mah turunin harga,0.0,1.0,0.0,0.0,0.0
kebijakan email gaboleh kependekan diganti email panjang memberikan notif lewat sms main blokir blokirnya ribet babi,0.0,0.0,0.0,1.0,0.0
menyesal pakai ovo transaksi ribet download guys menyesal pindah dana simple jarang gangguan pakai minggu transaksi menjadi seseorang transaksi nung jam tf menunggu satu minggu,0.0,1.0,0.0,0.0,0.0
selamat sore cs ovo terima atas respon cepat infonya menggunakan aplikasi grab disingkronkan aplikasi ovo senang rasanya dua aplikasi nama data good job cs ovo meminta informasi caranya mendapatkan kartu member ovo outlet manakan mendapatkan kartu lengkap menggunakan aplikasi ovo terima bravo good job,0.0,0.0,0.0,1.0,1.0
mkasih ovo premium succes cepat gak ribet keluar rumah transfer cepat gak menunggu,0.0,1.0,1.0,0.0,1.0
verifikasi ktp uang masuk tf menunggu verifikasi ktp udah verifikasi ktp selesai aduh,0.0,1.0,1.0,0.0,0.0
woi now watching transaksi terus gimana now watching memakai aplikasiny jadi males pakai ovo,0.0,1.0,0.0,0.0,0.0
perbaiki ya pertama pakai isi pulsa lancar kemarin beli pulsa terkirim saldo berkurang,0.0,1.0,0.0,0.0,0.0
app verifikadi ggl yrus baik untuk email nomor handphone niat gak app ovo hps aja fri play store gi masuk baytei habis untuk verifikadi gila gak jfikan dompet elekttonik ampun,0.0,0.0,0.0,1.0,0.0
beli token listrik sebesar ribu no token dipasang kilometer gagal penanganannya,0.0,1.0,0.0,0.0,0.0
harapa hati hati pakai aplikasi kejelasan top up alfa akui kecew pelayanan,0.0,1.0,0.0,0.0,0.0
topup kena potongan kirim kena potongan dompet digital lebih baik dana gratis,0.0,1.0,0.0,0.0,0.0
diperbaiki pelayanan sistem saldo ovo cukup untuk mebayar pesanan digunakan saldo cukup,0.0,1.0,0.0,0.0,0.0
sejauh ovo baik dab sangar rekomendasi untuk top up saldo tambahkan top up alfamaindoma terima kasih ovo,0.0,1.0,0.0,0.0,0.0
isi pulsa masuk terus saldo kepotong saldo kembali menghubungi cs untuk transaksi grab aman,0.0,1.0,0.0,1.0,0.0
tanya kostumer isi saldo ternyata ovo club maksimal juta terus ribu masuknya terimakasih,0.0,1.0,0.0,0.0,0.0
apliksi membantu banget sumph suruh foto ktp udah jlas birem gagal terus aduh menipu apliksi menipu,0.0,0.0,1.0,0.0,0.0
beli kuota tlkomsel ribu saldo berkurang kuota masuk notif transaksi had been cancelled tanya cs ovo udah sehari kejelasan,0.0,1.0,0.0,1.0,0.0
kali take foto ktp katanya nggak memenuhi suka ktp aktif pihak ovo solusi ribet pelanggan,0.0,0.0,1.0,0.0,0.0
sengaja bintang dibaca deplovernya keluhan transfer bank bayar bpjs kesehatan eror,0.0,1.0,0.0,0.0,0.0
pihak ovo jam mengisi pulsa pelanggan masuk gagal terkirim layanan kurang memuaskan ovo,0.0,1.0,0.0,0.0,0.0
